aX,aY,aZ,gX,gY,gZ
0.379,0.185,0.108,-3.418,-31.555,-8.301
0.386,0.182,0.117,0.732,-42.847,-10.925
0.389,0.143,0.196,0.488,-51.147,-10.986
0.387,0.169,0.244,5.371,-66.772,-5.859
0.370,0.197,0.270,9.827,-74.890,-3.235
0.310,0.256,0.344,17.944,-92.346,-2.075
0.289,0.262,0.422,17.212,-103.699,-5.737
-0.235,0.312,2.189,11.475,-13.245,20.020
-0.301,0.289,2.354,-32.288,17.334,22.705
-0.435,0.442,2.663,-56.580,41.931,25.757
-0.486,0.583,2.703,-71.289,105.957,21.362
-0.539,0.661,2.350,-55.908,136.169,11.597
-0.552,0.537,2.121,-20.691,163.147,-8.362
-0.605,0.217,1.843,-13.977,166.992,-12.207
-0.617,0.145,1.743,-25.513,178.772,-7.935
-0.590,0.172,1.533,-38.391,185.303,-5.066
-0.568,0.171,1.420,-69.092,198.181,-5.005
-0.545,0.113,1.211,-81.299,205.749,-6.470
-0.504,0.067,1.044,-85.388,213.928,-6.104
-0.373,0.037,0.804,-89.661,209.229,-4.761
-0.338,0.055,0.762,-88.013,201.782,-15.015
-0.283,-0.035,0.613,-80.872,200.012,-22.522
-0.243,-0.008,0.565,-91.858,180.908,-16.846
-0.156,0.130,0.470,-93.872,176.453,-17.151
-0.116,0.144,0.321,-90.210,175.415,-25.330
-0.100,0.110,0.212,-90.698,159.119,-46.143
-0.076,0.011,0.172,-92.712,151.184,-50.293
-0.048,-0.007,0.102,-81.543,140.747,-47.363
0.031,0.030,-0.073,-73.608,127.808,-42.969
0.087,0.144,-0.065,-70.129,90.088,-32.166
0.106,0.237,0.005,-76.355,74.707,-27.466
0.130,0.296,0.128,-82.031,62.134,-32.837
0.135,0.249,0.105,-73.669,61.096,-40.283
0.143,0.192,0.036,-49.683,51.208,-43.335
0.167,0.138,-0.047,-41.565,38.696,-37.903
0.173,0.166,-0.012,-34.912,9.705,-22.034
0.180,0.317,0.102,-32.898,-0.122,-15.564
0.178,0.371,0.093,-26.794,-4.761,-15.320
0.182,0.350,-0.014,-21.912,-6.775,-19.409
0.185,0.321,-0.091,-13.306,-23.499,-21.729
0.201,0.361,-0.080,-12.817,-38.452,-19.714
0.186,0.358,0.019,-15.015,-55.786,-19.531
0.133,0.262,0.092,-13.000,-53.894,-20.752
0.129,0.205,0.067,-5.310,-56.519,-19.348
0.144,0.204,0.046,-2.869,-66.162,-17.395
0.144,0.230,0.094,-1.770,-93.384,-14.343
0.126,0.299,0.268,-1.587,-104.675,-14.954
0.112,0.292,0.348,7.446,-116.699,-21.057
0.104,0.272,0.522,12.817,-120.789,-23.315
0.111,0.289,0.620,17.761,-125.732,-29.297
0.128,0.259,0.704,17.456,-125.061,-33.508
0.145,0.236,0.733,11.230,-129.089,-34.180
0.144,0.229,0.811,11.292,-133.057,-33.081
0.121,0.214,0.885,21.362,-144.226,-32.532
0.109,0.252,1.160,31.006,-151.123,-30.090
0.135,0.310,1.248,47.852,-153.015,-29.602
0.175,0.326,1.330,46.936,-149.841,-33.630
0.184,0.291,1.418,33.936,-144.836,-37.537
0.204,0.289,1.589,31.982,-139.343,-35.706
0.226,0.316,1.634,48.584,-128.662,-34.424
0.244,0.296,1.617,57.861,-124.512,-35.645
0.247,0.263,1.584,59.692,-120.666,-33.142
0.257,0.298,1.488,49.377,-119.751,-29.175
0.255,0.342,1.492,31.494,-117.615,-25.940
0.245,0.382,1.539,8.606,-106.079,-24.719
0.156,0.376,1.587,16.541,-99.915,-27.466
0.098,0.307,1.666,38.696,-102.661,-31.250
0.012,0.229,2.006,36.560,-102.722,-28.809
-0.008,0.264,2.215,5.615,-72.144,-20.264
-0.005,0.288,2.439,-9.338,-43.274,-18.311
0.008,0.321,2.432,-29.114,5.676,-10.803
0.031,0.528,2.341,-29.480,19.104,-7.385
0.018,0.567,2.334,-4.944,39.795,-15.137
-0.021,0.508,2.279,10.437,55.237,-21.179
-0.033,0.539,2.216,8.057,104.492,-31.555
-0.069,0.590,2.032,-5.127,132.263,-40.100
-0.100,0.504,1.900,-25.635,179.871,-58.899
-0.149,0.358,1.527,-32.227,199.097,-62.256
-0.161,0.352,1.294,-26.917,216.980,-65.308
-0.181,0.121,0.872,-21.057,215.332,-67.139
-0.169,0.014,0.715,-18.921,201.965,-52.917
-0.093,0.014,0.596,-16.296,192.139,-40.833
-0.057,0.051,0.670,-10.071,182.312,-23.010
-0.074,0.017,0.612,-7.080,194.580,-16.724
-0.077,0.041,0.314,-10.620,213.135,-9.888
-0.032,0.114,-0.040,-56.763,212.341,-6.287
0.166,0.202,0.068,-79.163,178.040,-12.756
0.226,0.143,0.300,-39.673,120.972,-24.353
0.311,0.081,0.283,-14.771,109.863,-22.888
0.346,0.113,0.256,-28.259,91.736,-16.418
0.411,0.238,0.255,-44.495,87.463,-14.893
0.426,0.303,0.236,-58.655,82.764,-20.203
0.432,0.296,0.127,-53.467,79.102,-25.757
0.438,0.258,0.052,-36.560,61.096,-30.884
0.431,0.203,-0.021,-26.978,46.082,-31.128
0.420,0.150,-0.045,-16.785,30.640,-31.555
0.413,0.170,-0.074,-10.315,6.042,-25.452
0.412,0.206,-0.097,-9.338,-3.662,-22.095
0.405,0.194,-0.151,-7.629,-17.456,-24.353
0.375,0.120,-0.276,-9.033,-25.696,-24.475
0.340,0.109,-0.307,-9.766,-49.133,-15.808
0.257,0.207,-0.252,-8.789,-63.110,-12.085
0.222,0.249,-0.168,-2.747,-83.374,-18.127
0.152,0.158,-0.140,-0.427,-85.022,-23.376
0.118,0.117,-0.158,-2.380,-94.727,-23.987
0.049,0.054,-0.086,-0.488,-107.605,-22.827
-0.004,-0.003,-0.002,9.277,-140.198,-21.851
-0.108,-0.072,0.221,12.878,-155.151,-20.203
-0.151,-0.131,0.425,17.334,-179.138,-14.954
-0.169,-0.170,0.536,14.893,-189.087,-9.583
-0.194,-0.137,0.751,12.512,-208.557,15.137
-0.195,-0.011,0.857,15.686,-219.788,29.358
-0.193,0.286,1.154,9.644,-230.286,35.278
-0.176,0.298,1.290,2.808,-223.267,26.001
-0.155,0.249,1.369,8.057,-201.782,10.803
-0.142,0.207,1.378,14.893,-196.411,9.277
-0.154,0.215,1.362,19.653,-195.007,8.972
-0.178,0.152,1.482,23.071,-196.289,9.766
-0.174,0.121,1.559,33.630,-191.040,18.433
-0.170,0.199,1.620,32.837,-182.556,22.461
-0.168,0.241,1.636,26.184,-164.001,21.667
-0.159,0.280,1.637,24.414,-152.954,18.372
-0.158,0.272,1.615,16.235,-128.845,13.062
-0.152,0.303,1.674,8.057,-119.446,13.306
-0.139,0.358,1.743,4.395,-98.999,13.428
-0.126,0.403,1.748,13.184,-84.595,9.705
-0.037,0.354,2.854,-22.156,-45.288,-2.747
-0.061,0.347,3.174,-47.180,39.490,1.892
-0.131,0.588,3.334,-48.035,82.764,4.456
-0.152,0.660,3.160,-49.927,147.217,-10.132
-0.209,0.547,2.684,-51.270,168.274,-21.057
-0.260,0.440,2.410,-37.659,198.853,-31.555
-0.352,0.282,1.840,-29.785,205.261,-29.968
-0.374,0.242,1.634,-33.020,199.951,-20.691
-0.384,0.214,1.419,-45.105,197.327,-15.869
-0.385,0.228,1.319,-83.679,208.008,-9.888
-0.369,0.210,1.078,-103.943,216.125,-10.498
-0.343,0.187,0.975,-124.756,220.642,-13.611
-0.279,0.116,0.753,-119.873,215.515,-15.381
-0.249,0.066,0.616,-99.060,188.477,-17.395
-0.186,0.025,0.507,-93.201,167.480,-17.334
-0.153,-0.003,0.547,-88.745,137.756,-22.766
-0.073,-0.072,0.538,-89.172,135.864,-24.719
-0.013,-0.019,0.451,-97.717,134.460,-17.639
0.091,0.108,0.304,-102.051,127.319,-16.235
0.122,0.121,0.283,-105.591,108.154,-18.494
0.160,0.126,0.349,-102.844,99.365,-16.785
0.167,0.150,0.410,-101.074,92.896,-15.015
0.176,0.154,0.443,-99.915,94.604,-16.907
0.180,0.144,0.371,-91.309,91.553,-15.991
0.177,0.177,0.194,-87.769,83.069,-13.000
0.171,0.225,0.172,-80.750,59.875,-9.583
0.161,0.281,0.103,-70.984,51.453,-11.841
0.159,0.255,0.020,-49.194,40.161,-15.320
0.162,0.255,-0.100,-43.884,32.532,-13.672
0.163,0.279,-0.132,-37.292,11.902,-13.000
0.151,0.309,-0.241,-31.860,2.075,-13.428
0.147,0.336,-0.303,-24.414,-8.362,-14.404
0.153,0.334,-0.348,-1.831,-34.851,-22.156
0.149,0.271,-0.333,17.090,-55.420,-28.015
0.134,0.165,-0.298,22.827,-62.134,-25.879
0.128,0.164,-0.288,24.841,-75.256,-22.034
0.123,0.221,-0.217,24.841,-83.069,-23.437
0.118,0.228,-0.179,26.794,-90.820,-27.283
0.091,0.214,-0.004,28.748,-107.056,-35.706
0.094,0.226,0.086,32.166,-115.356,-37.598
0.089,0.177,0.186,47.485,-130.005,-42.236
0.075,0.138,0.310,50.171,-139.954,-43.396
0.063,0.133,0.449,51.697,-150.757,-39.978
0.031,0.176,0.594,54.199,-149.292,-40.100
0.034,0.199,0.637,56.946,-148.010,-47.180
0.058,0.048,0.762,57.556,-148.254,-52.368
0.059,-0.073,0.804,50.842,-153.870,-48.523
0.061,0.010,1.047,38.574,-163.147,-39.063
0.084,0.174,1.241,33.203,-169.922,-30.518
0.159,0.285,1.415,46.326,-162.842,-35.889
0.187,0.217,1.400,66.650,-153.076,-44.312
0.221,0.213,1.521,60.730,-153.870,-41.748
0.251,0.264,1.644,50.293,-153.198,-38.330
0.282,0.281,1.754,38.940,-138.794,-35.095
0.322,0.263,1.876,39.185,-128.662,-33.508
0.333,0.305,1.921,49.011,-114.807,-30.701
0.365,0.410,2.062,55.908,-110.291,-31.799
0.385,0.406,2.119,59.082,-94.727,-35.461
0.408,0.360,2.203,52.307,-82.092,-34.851
0.416,0.371,2.200,48.462,-52.917,-32.776
0.420,0.394,2.289,51.392,-42.053,-34.119
0.400,0.346,2.377,51.514,-13.794,-38.879
0.346,0.246,2.445,40.894,4.883,-36.438
0.322,0.260,2.431,4.150,40.527,-25.879
0.290,0.322,2.313,-13.245,57.495,-21.545
0.276,0.369,2.217,-31.067,91.248,-17.029
0.243,0.453,1.937,-29.968,103.638,-17.334
0.224,0.490,1.865,-28.564,115.112,-23.132
0.164,0.486,1.760,-29.114,123.291,-28.687
0.129,0.408,1.622,-30.701,146.057,-39.978
0.074,0.296,1.340,-36.011,153.503,-42.969
0.054,0.272,1.267,-60.242,165.527,-48.828
0.003,0.247,1.274,-83.069,182.556,-54.016
-0.021,0.226,1.241,-116.821,239.807,-72.876
-0.032,0.055,0.897,-123.840,266.235,-85.815
-0.005,0.021,0.679,-113.525,267.944,-89.050
0.046,0.074,0.515,-103.027,246.277,-85.144
0.066,0.040,0.481,-65.918,200.317,-81.238
0.102,-0.090,0.356,-42.480,179.321,-75.623
0.118,-0.150,0.327,-18.005,140.442,-57.190
0.175,-0.166,0.312,-15.442,126.953,-45.288
0.214,-0.109,0.288,-9.277,107.666,-22.339
0.272,0.043,0.166,-6.165,99.426,-16.235
0.278,0.079,0.062,4.456,79.834,-16.602
0.265,0.014,-0.108,6.775,68.481,-17.944
0.269,-0.061,-0.154,6.470,57.800,-15.869
0.267,-0.088,-0.247,-5.310,39.795,0.122
0.273,-0.027,-0.284,-15.076,30.701,9.338
0.298,0.073,-0.329,-16.541,2.075,16.296
0.307,0.123,-0.349,-13.611,-12.512,17.334
0.310,0.153,-0.361,-11.780,-32.166,14.771
0.310,0.246,-0.397,-10.132,-40.833,11.963
0.277,0.233,-0.396,-9.705,-58.594,0.549
0.260,0.234,-0.398,-10.742,-67.078,-4.211
0.218,0.237,-0.383,-6.653,-84.106,-9.460
0.186,0.193,-0.337,-4.761,-93.018,-13.611
0.106,0.117,-0.220,-2.258,-112.061,-19.287
0.060,0.111,-0.144,-1.038,-123.108,-19.775
-0.016,0.034,0.058,12.268,-151.794,-22.949
-0.043,-0.001,0.162,29.724,-182.251,-20.325
-0.083,-0.048,0.355,34.790,-195.190,-8.728
-0.049,0.117,0.539,17.700,-201.538,4.822
-0.083,0.095,0.802,17.273,-184.387,-8.667
-0.087,0.005,0.800,26.245,-169.128,-20.325
-0.056,0.070,0.998,25.146,-179.199,-17.456
-0.057,0.178,1.158,35.034,-194.336,-17.090
-0.076,0.156,1.360,39.795,-187.256,-20.569
-0.055,0.026,1.440,34.729,-159.058,-23.682
-0.022,-0.184,1.426,37.842,-149.048,-18.860
-0.026,-0.159,1.278,40.955,-163.025,0.793
-0.001,0.138,1.485,24.902,-185.059,7.385
0.013,0.243,1.718,14.343,-187.988,-1.221
0.041,0.191,1.799,20.020,-169.922,-10.254
0.063,0.139,1.798,13.611,-144.592,-15.198
0.124,0.119,1.870,8.972,-138.306,-12.451
0.135,0.136,1.868,22.644,-126.587,-6.592
0.098,0.142,1.775,34.729,-121.094,-5.432
0.067,0.115,1.725,41.260,-110.535,-5.005
0.044,0.082,1.701,33.936,-104.614,-4.089
-0.275,0.195,2.289,28.870,-0.854,-6.531
-0.309,0.179,2.426,43.884,34.668,-20.386
-0.410,-0.025,2.497,43.030,57.861,-27.405
-0.432,-0.076,2.505,11.658,96.497,-23.193
-0.455,-0.111,2.477,-9.583,118.286,-17.090
-0.476,-0.159,2.358,-57.495,181.152,-8.728
-0.540,-0.195,2.136,-78.735,208.679,-5.554
-0.571,-0.204,2.067,-87.708,238.708,-2.930
-0.586,-0.309,1.847,-82.153,245.117,-1.282
-0.577,-0.284,1.758,-79.651,249.390,9.644
-0.589,-0.127,1.565,-81.848,262.024,9.460
-0.593,-0.076,1.380,-71.533,299.683,0.244
-0.642,-0.162,1.043,-67.627,314.880,-7.446
-0.643,-0.324,0.854,-73.486,337.952,-24.841
-0.499,-0.444,0.422,-82.642,332.886,-16.602
-0.388,-0.236,0.282,-117.004,283.325,23.743
-0.182,0.223,0.281,-123.718,257.812,22.888
-0.159,0.204,0.230,-97.351,232.849,-21.790
-0.139,-0.066,-0.051,-84.290,224.854,-38.208
-0.099,-0.126,-0.166,-75.012,192.810,-37.781
0.025,-0.011,-0.256,-79.346,169.861,-31.616
0.094,0.131,-0.259,-81.848,119.507,-27.893
0.183,0.118,-0.282,-74.341,96.497,-35.217
0.191,0.020,-0.282,-55.359,60.791,-37.964
0.165,0.052,-0.358,-49.622,48.706,-31.738
0.156,0.067,-0.404,-39.795,16.663,-28.992
0.163,0.033,-0.359,-36.011,-5.493,-26.062
0.161,0.053,-0.297,-32.532,-42.175,-7.812
0.153,0.322,-0.139,-32.288,-51.697,-4.639
0.138,0.402,-0.126,-16.052,-56.885,-27.100
0.103,0.276,-0.344,-8.362,-59.692,-42.297
0.101,0.180,-0.384,-18.799,-83.374,-53.894
0.079,0.138,-0.273,-21.362,-98.328,-51.758
0.061,0.205,-0.209,-17.517,-119.385,-49.133
0.040,0.276,-0.083,-15.259,-127.319,-50.720
0.040,0.284,-0.008,-17.944,-145.081,-55.481
0.003,0.180,0.133,-16.113,-153.076,-58.960
-0.018,0.141,0.214,-4.883,-172.852,-60.730
-0.052,0.117,0.380,-0.244,-183.105,-60.303
-0.053,0.116,0.513,-2.563,-203.674,-61.218
-0.052,0.166,0.898,-8.362,-206.177,-65.186
-0.056,0.180,1.034,-9.705,-189.819,-71.106
-0.032,0.186,1.138,-7.446,-178.650,-67.139
-0.016,0.191,1.079,-5.188,-168.335,-62.622
-0.049,0.058,1.101,-4.150,-176.575,-64.880
-0.092,-0.071,1.204,0.183,-186.890,-68.054
-0.141,-0.290,1.427,11.475,-196.655,-67.627
-0.118,-0.275,1.577,11.963,-198.425,-60.547
-0.044,-0.186,1.746,10.803,-186.279,-48.828
-0.037,-0.196,1.715,12.451,-177.185,-47.485
-0.063,-0.263,1.716,-2.747,-171.082,-37.964
-0.049,-0.234,1.845,-19.470,-172.546,-27.344
0.011,-0.043,2.003,-21.484,-152.039,-10.437
0.021,-0.045,1.987,-14.893,-128.296,-10.620
0.015,-0.082,1.802,-10.071,-87.952,-10.559
0.012,-0.036,1.692,-10.620,-79.834,-1.526
0.004,0.095,1.635,-11.292,-78.491,0.427
-0.005,0.110,1.640,-2.930,-63.110,-4.517
-0.028,0.059,1.575,5.188,-54.382,-6.592
-0.030,0.063,1.533,13.611,-51.880,-1.892
-0.041,0.141,1.531,10.986,-53.223,2.502
-0.057,0.176,1.565,2.502,-37.903,6.836
-0.071,0.260,1.697,4.150,-25.879,6.042
-0.079,0.282,1.733,21.057,-8.240,-0.671
-0.098,0.284,1.872,24.353,-3.845,-3.174
-0.109,0.394,2.091,-6.348,20.142,-10.559
-0.130,0.552,2.507,-27.527,61.523,-27.832
-0.147,0.383,2.468,2.991,138.184,-47.668
-0.181,0.072,2.271,14.954,147.888,-43.030
-0.190,0.029,2.223,30.029,139.465,-22.888
-0.184,0.059,2.276,40.283,138.062,-13.184
-0.180,0.114,2.300,64.148,163.147,-0.610
-0.256,0.164,2.209,70.251,184.570,1.160
-0.334,0.092,2.093,57.495,245.544,3.540
-0.441,-0.155,1.548,35.095,285.950,7.019
-0.446,-0.224,1.233,-21.057,348.694,16.479
-0.365,-0.115,0.562,-30.945,353.638,19.958
-0.277,0.017,0.336,-14.465,300.049,22.034
-0.136,0.255,0.241,0.793,267.578,19.653
-0.107,0.261,0.133,11.780,246.399,9.155
-0.082,0.202,-0.006,-3.540,224.854,-15.137
0.011,0.113,-0.059,-25.146,216.431,-20.691
0.059,0.089,0.020,-58.044,208.252,-27.954
0.101,-0.045,0.125,-53.955,210.022,-30.579
0.117,-0.086,0.042,-30.151,205.383,-21.790
0.211,-0.013,-0.047,-27.161,187.805,-15.320
0.247,0.026,0.013,-27.283,132.935,-10.803
0.295,0.025,-0.026,-39.124,118.042,-10.681
0.323,0.044,-0.114,-55.115,103.210,-9.277
0.348,0.018,-0.284,-44.983,89.050,-8.972
0.351,0.020,-0.377,-16.846,36.560,-0.854
0.359,0.201,-0.401,-13.550,3.662,4.578
0.354,0.251,-0.339,-13.733,-31.982,-2.502
0.271,0.150,-0.385,-14.771,-29.724,-9.583
0.203,0.113,-0.542,-27.771,-28.076,-8.789
0.110,0.144,-0.846,-33.752,-48.584,-6.531
0.064,0.109,-0.852,-31.921,-81.909,-9.155
-0.015,-0.072,-0.634,-27.039,-152.649,-23.743
-0.036,-0.045,-0.456,-29.602,-181.763,-23.376
-0.081,0.317,0.088,-30.884,-220.825,-13.977
-0.123,0.287,0.341,-14.343,-235.718,-27.466
-0.193,0.014,0.483,14.282,-250.000,-69.153
-0.309,-0.368,0.724,-3.723,-247.742,-62.805
-0.266,-0.276,1.155,-27.832,-256.042,-13.733
-0.204,-0.137,1.307,-19.775,-262.451,8.362
-0.136,-0.152,1.321,-7.935,-239.380,12.146
-0.132,-0.157,1.253,-6.042,-221.069,13.977
-0.141,0.086,1.246,-31.677,-199.646,31.616
-0.121,0.273,1.327,-50.110,-195.923,38.696
-0.105,0.362,1.361,-47.180,-191.345,30.579
-0.099,0.154,1.231,-26.306,-192.505,24.231
-0.091,0.082,1.229,6.897,-217.346,36.377
-0.104,0.281,1.426,9.094,-224.304,42.114
-0.125,0.340,1.564,-10.803,-199.951,24.414
-0.143,0.269,1.846,-34.424,-172.607,10.193
-0.108,0.229,2.022,-63.477,-119.934,-3.357
-0.075,0.077,2.056,-53.528,-98.267,1.099
-0.090,0.023,1.873,-32.410,-81.055,30.396
-0.072,0.133,1.777,-33.630,-90.698,48.157
0.027,0.568,2.100,-39.856,-68.787,46.143
0.054,0.464,1.983,-19.409,-12.634,8.850
0.044,0.229,1.564,-6.531,3.662,4.028
0.020,0.222,1.409,3.601,9.583,10.315
-0.021,0.291,1.278,-0.977,6.897,11.169
-0.030,0.290,1.274,-7.629,-0.488,7.324
-0.061,0.266,1.235,-5.066,0.000,6.287
-0.084,0.267,1.192,3.967,6.042,5.493
-0.123,0.239,1.047,8.911,7.935,4.395
-0.133,0.255,1.008,11.658,5.798,3.662
-0.143,0.285,1.038,2.258,0.122,-0.854
-0.182,0.202,1.047,1.160,6.165,-4.517
-0.192,0.136,0.948,13.611,13.062,-3.540
-0.205,0.130,0.818,14.404,6.348,-0.122
-0.207,0.163,0.872,3.662,-5.493,1.709
-0.214,0.136,0.936,3.662,-1.221,-0.061
-0.210,0.107,0.881,16.113,5.920,1.038
-0.224,0.118,0.775,20.508,1.526,3.662
-0.228,0.166,0.779,15.320,-17.090,6.287
-0.224,0.224,0.915,9.155,-23.071,3.784
-0.227,0.187,0.943,16.052,-18.127,-3.113
-0.211,0.215,0.856,19.714,-14.709,-4.456
-0.216,0.250,0.881,8.728,-6.042,-10.437
-0.238,0.151,0.896,10.986,1.404,-14.648
-0.240,0.105,0.857,28.564,-1.831,-15.442
-0.236,0.122,0.869,31.799,-11.475,-13.733
-0.242,0.098,0.912,10.559,-17.578,-10.986
-0.242,0.021,0.953,-3.052,-12.878,-7.385
-0.238,0.044,0.903,-4.883,-8.606,1.831
-0.232,0.078,0.896,1.770,-12.146,5.371
-0.227,0.123,0.933,-5.066,-14.526,7.996
-0.214,0.204,1.024,-15.991,-9.277,6.409
-0.207,0.196,1.017,-17.090,0.244,1.160
-0.203,0.167,0.953,-8.606,-1.831,0.183
-0.201,0.194,0.984,1.953,-16.235,-0.427
-0.196,0.283,1.168,1.282,-18.250,-2.869
-0.201,0.257,1.157,-0.488,0.854,-11.108
-0.213,0.153,1.010,3.113,7.446,-13.367
-0.222,0.124,0.986,12.329,2.869,-13.123
-0.218,0.103,0.975,11.658,0.854,-12.390
-0.215,0.092,0.946,-2.197,9.949,-11.780
-0.210,0.083,0.907,-7.385,14.526,-10.315
-0.210,0.099,0.907,-8.118,11.292,-6.226
-0.212,0.120,0.949,-6.897,6.653,-4.883
-0.207,0.134,0.986,-2.563,-1.160,-3.357
-0.197,0.143,1.000,-1.526,0.122,-3.540
-0.197,0.124,0.957,2.319,4.883,-3.052
-0.195,0.161,0.944,2.686,0.732,-1.160
-0.189,0.206,0.954,-8.911,-5.188,-0.549
-0.175,0.248,1.007,-15.381,-4.517,-2.686
-0.171,0.256,1.034,-8.118,-4.761,-8.118
-0.179,0.210,1.007,-1.892,-5.371,-10.315
-0.182,0.173,0.990,2.014,-2.991,-10.437
-0.188,0.126,0.947,3.784,-0.122,-8.972
-0.194,0.126,0.922,8.606,1.160,-4.211
-0.200,0.181,0.955,7.935,-0.732,-2.869
-0.205,0.183,0.976,2.075,2.625,-3.967
-0.207,0.159,0.973,-0.366,5.371,-3.906
-0.203,0.166,0.974,0.305,3.662,-2.930
-0.204,0.163,0.979,0.916,2.991,-3.235
-0.208,0.142,0.959,1.587,4.089,-2.258
-0.208,0.157,0.939,-0.122,2.136,-0.549
-0.209,0.168,0.943,-4.211,0.977,0.916
-0.216,0.150,0.924,-2.747,1.709,0.610
-0.215,0.152,0.926,-3.357,0.549,0.000
-0.213,0.132,0.949,-4.944,1.770,0.366
-0.212,0.136,0.942,-3.540,2.991,1.343
-0.212,0.157,0.933,-0.427,-0.244,2.258
-0.209,0.172,0.968,-2.991,-1.404,1.587
-0.211,0.160,0.970,-1.282,1.160,0.793
-0.208,0.152,0.942,1.038,0.122,1.221
-0.205,0.149,0.952,-0.732,-2.441,2.380
-0.203,0.155,0.971,-0.793,-0.977,2.808
-0.205,0.156,0.962,-0.610,1.221,3.601
-0.201,0.176,0.958,-1.831,0.671,4.639
-0.197,0.206,0.953,-1.221,0.549,3.601
-0.200,0.189,0.946,0.549,1.160,1.709
-0.206,0.161,0.937,3.906,-0.122,0.916
-0.204,0.171,0.960,3.235,-3.052,1.770
-0.200,0.162,0.994,-0.916,-3.418,1.709
-0.201,0.156,0.974,-0.854,0.183,1.587
-0.201,0.166,0.950,-1.770,3.235,2.197
-0.203,0.183,0.940,-3.113,3.174,2.014
-0.208,0.172,0.931,-0.916,3.052,1.953
-0.205,0.194,0.939,-1.343,0.427,2.625
-0.202,0.206,0.972,-5.310,-1.831,1.587
-0.202,0.172,0.950,-2.930,1.038,0.732
-0.199,0.172,0.929,0.488,1.221,0.366
-0.197,0.176,0.955,-1.770,0.549,-0.061
-0.198,0.161,0.953,-0.305,1.404,0.549
-0.203,0.171,0.925,1.709,-1.038,1.892
-0.201,0.205,0.956,-2.869,-8.850,2.930
-0.196,0.220,1.018,-4.822,-6.897,1.099
-0.198,0.184,0.974,1.892,2.625,-1.709
-0.202,0.151,0.920,5.249,1.160,-0.977
-0.206,0.161,0.936,5.798,-2.991,0.366
-0.203,0.210,0.996,-5.066,-4.150,1.648
-0.201,0.202,0.995,-9.521,2.075,0.488
-0.199,0.172,0.924,-1.160,8.911,-1.282
-0.203,0.166,0.924,2.930,4.272,-0.732
-0.205,0.166,0.947,1.038,-5.493,0.549
-0.202,0.179,0.982,-1.282,-4.456,0.244
-0.200,0.184,0.976,-0.122,1.343,-1.160
-0.201,0.167,0.956,1.099,1.587,-1.343
-0.203,0.164,0.950,0.305,-1.526,-0.244
-0.203,0.183,0.970,-3.052,-1.343,0.000
-0.203,0.176,0.968,-3.784,3.357,-0.366
-0.206,0.167,0.931,0.244,3.357,-0.183
-0.207,0.183,0.929,2.808,-2.197,-0.122
-0.207,0.183,0.967,-1.099,-2.319,-0.610
-0.206,0.168,0.960,-2.747,2.380,0.000
-0.207,0.171,0.924,1.160,1.587,0.732
-0.210,0.178,0.930,5.676,-5.310,1.282
-0.210,0.176,0.982,3.967,-6.409,0.916
-0.208,0.160,0.976,1.648,-3.540,0.488
-0.206,0.153,0.953,1.831,2.014,1.526
-0.206,0.175,0.929,3.906,0.488,2.136
-0.209,0.187,0.929,1.648,-3.479,2.014
-0.210,0.213,0.978,-2.319,-2.991,1.221
-0.244,0.317,2.122,44.373,-89.478,-3.967
-0.303,0.177,2.357,-9.033,-51.514,-10.010
-0.366,0.210,3.000,-35.950,-18.799,-3.723
-0.404,0.332,3.184,-40.039,73.547,-0.977
-0.558,0.199,2.933,-30.151,120.789,-12.207
-0.635,0.024,2.661,-46.753,186.035,-22.583
-0.717,-0.061,2.288,-65.674,207.458,-16.052
-0.743,-0.014,2.160,-61.401,240.906,-5.981
-0.788,0.000,1.913,-49.316,253.418,-9.705
-0.804,-0.084,1.807,-50.232,278.687,-22.522
-0.806,-0.268,1.628,-62.500,291.016,-23.193
-0.804,-0.277,1.471,-87.891,320.923,-14.343
-0.770,-0.246,1.045,-92.407,333.496,-13.123
-0.719,-0.261,0.844,-75.378,330.566,-9.766
-0.604,-0.219,0.469,-61.584,315.918,-4.822
-0.538,-0.229,0.347,-61.707,282.227,-4.395
-0.389,-0.213,0.173,-74.341,267.883,-3.662
-0.325,-0.161,0.087,-92.163,239.380,-0.061
-0.225,-0.030,-0.064,-96.985,226.257,-1.221
-0.153,0.035,-0.075,-100.342,213.074,-5.737
-0.052,0.051,0.011,-96.130,185.059,-21.118
-0.037,0.013,-0.020,-89.050,175.964,-26.245
0.001,0.029,-0.262,-76.172,160.767,-22.949
0.039,0.121,-0.360,-76.172,145.264,-17.639
0.082,0.229,-0.406,-83.862,97.534,-18.799
0.154,0.282,-0.411,-85.327,74.219,-25.879
0.157,0.253,-0.400,-78.735,36.682,-33.142
0.144,0.326,-0.458,-72.632,21.912,-34.790
0.122,0.319,-0.471,-46.204,-11.047,-49.988
0.070,0.140,-0.499,-24.231,-29.297,-56.946
0.046,0.004,-0.563,8.911,-69.458,-54.077
0.041,-0.150,-0.556,5.127,-94.971,-40.771
0.049,-0.096,-0.451,-26.917,-133.911,-6.653
0.086,0.172,-0.183,-41.687,-139.465,0.671
0.109,0.231,-0.065,-47.424,-138.306,-6.165
0.096,0.265,0.032,-40.710,-136.902,-14.282
0.061,0.244,0.051,-11.353,-152.405,-29.541
0.007,0.245,0.213,-1.221,-170.227,-32.410
