aX,aY,aZ,gX,gY,gZ
-0.053,0.026,1.077,15.686,9.705,-73.669
-0.079,0.091,1.095,15.808,15.076,-73.486
-0.080,0.105,1.074,20.874,29.175,-74.341
-0.067,0.064,1.000,23.743,33.813,-75.684
-0.067,0.069,0.964,29.297,32.227,-76.111
-0.070,0.107,0.945,31.860,27.344,-76.294
-0.067,0.095,0.970,32.227,23.682,-75.867
-0.057,0.084,0.991,31.067,26.123,-70.374
-0.030,0.052,0.909,32.166,31.311,-67.932
-0.017,0.022,0.868,31.067,32.227,-66.284
0.002,-0.042,0.923,29.114,27.527,-65.430
0.004,-0.072,0.938,26.917,22.705,-57.312
0.014,-0.056,0.925,23.621,19.653,-48.584
0.020,-0.019,0.934,19.836,13.489,-35.706
0.029,0.040,0.987,20.020,11.047,-33.142
0.028,0.040,1.003,23.865,10.193,-31.555
0.032,0.038,0.985,24.170,10.742,-30.518
0.034,0.042,1.036,18.311,7.507,-26.001
0.034,0.047,1.040,16.724,9.949,-23.804
0.035,0.070,1.031,15.198,14.221,-21.240
0.034,0.061,1.015,13.367,14.038,-20.935
0.035,0.042,0.992,12.390,12.695,-16.479
0.028,0.068,0.936,12.756,10.620,-13.550
0.023,0.089,0.939,7.996,2.319,-13.733
0.017,0.038,0.985,6.653,-0.427,-14.893
0.016,0.017,0.967,10.315,0.854,-11.169
0.007,0.052,0.974,12.390,0.366,-8.850
0.001,0.090,1.006,12.024,-0.977,-8.667
-0.001,0.077,1.014,4.333,2.808,-13.000
0.007,-0.006,0.959,1.831,6.104,-11.780
0.009,0.012,0.947,6.714,4.944,-4.944
0.005,0.045,0.930,10.681,1.465,-4.028
0.010,0.033,0.941,2.869,-7.446,-4.150
0.016,0.015,1.005,-1.831,-8.301,-2.930
0.017,0.018,1.003,2.319,-4.089,0.732
0.013,0.013,0.989,6.165,-4.517,2.197
0.013,0.032,0.991,2.563,-9.277,4.089
0.010,0.064,1.035,-2.991,-9.888,3.784
0.010,0.052,1.019,-5.920,-7.141,3.418
0.015,0.052,0.989,-4.089,-3.784,4.700
0.018,0.077,0.994,-2.991,-6.226,4.944
0.016,0.084,1.007,-5.310,-8.728,3.845
0.015,0.063,1.019,-5.676,-7.141,3.662
0.018,0.054,1.000,-3.174,-4.272,5.798
0.021,0.075,1.013,-3.113,-6.165,6.592
0.019,0.072,1.023,-3.601,-6.409,5.493
0.014,0.065,1.008,-3.296,-5.066,5.737
0.014,0.088,1.021,-3.845,-4.944,6.409
0.013,0.100,1.038,-5.371,-3.235,4.639
0.007,0.057,1.022,-4.883,-0.549,3.540
0.006,0.051,1.013,-3.601,1.160,4.578
-0.851,1.205,1.009,93.994,-118.408,237.854
-0.785,1.229,1.036,101.440,-94.421,182.922
-0.693,1.032,1.026,110.779,-86.304,156.616
-0.670,1.010,1.013,131.714,-79.163,120.422
-0.615,1.093,1.042,140.564,-78.369,105.408
-0.574,1.099,1.019,155.090,-71.655,73.364
-0.458,1.040,0.936,156.067,-71.045,58.716
-0.395,1.052,0.964,137.207,-76.416,38.696
-0.313,1.226,1.092,123.535,-76.782,30.518
-0.302,1.303,1.118,118.652,-70.129,2.747
-0.299,1.199,1.090,134.460,-67.688,-17.456
-0.280,1.045,1.053,177.246,-69.824,-56.580
-0.208,0.692,1.072,184.448,-73.914,-69.397
-0.187,0.552,1.126,163.818,-82.275,-76.477
-0.220,0.394,1.328,148.804,-86.304,-73.792
-0.238,0.382,1.404,137.817,-87.402,-69.153
-0.162,0.460,1.386,125.549,-80.872,-61.462
-0.117,0.430,1.331,116.211,-75.867,-62.378
-0.093,0.380,1.336,84.045,-73.853,-62.500
-0.094,0.377,1.524,70.740,-74.280,-60.364
-0.104,0.382,1.586,64.880,-65.002,-59.387
-0.111,0.383,1.565,67.871,-58.777,-59.692
-0.101,0.418,1.504,75.562,-46.387,-64.514
-0.099,0.396,1.324,74.524,-40.833,-70.435
-0.109,0.335,1.271,62.134,-38.940,-82.092
-0.124,0.223,1.256,54.626,-37.048,-85.388
-0.132,0.194,1.271,47.791,-30.090,-88.135
-0.153,0.183,1.240,47.791,-25.879,-88.928
-0.160,0.206,1.187,46.570,-21.423,-93.567
-0.164,0.193,1.108,46.814,-20.447,-100.769
-0.165,0.121,1.073,45.593,-15.381,-109.985
-0.151,0.003,1.035,44.922,-15.320,-109.192
-0.142,-0.002,1.060,39.734,-19.348,-104.553
-0.137,0.016,1.135,36.072,-18.860,-103.699
-0.129,0.004,1.106,33.569,-12.207,-103.943
-0.095,-0.035,1.030,32.349,-11.841,-103.638
-0.084,-0.041,1.035,31.189,-15.869,-102.112
-0.078,-0.019,1.074,31.189,-16.235,-102.173
-0.097,-0.018,1.136,27.222,-13.428,-104.675
-0.106,-0.015,1.133,22.217,-7.812,-106.445
-0.113,-0.000,1.084,20.996,-6.104,-107.727
-0.109,-0.019,1.050,18.677,-4.333,-111.511
-0.097,-0.078,1.014,17.883,-4.456,-112.244
-0.092,-0.092,1.018,17.578,-5.981,-108.765
-0.093,-0.044,1.036,17.700,-6.531,-106.567
-0.100,-0.021,1.048,16.174,-6.348,-106.628
-0.111,-0.034,1.098,12.451,-3.052,-109.009
-0.101,-0.114,1.096,11.902,0.122,-108.582
-0.093,-0.144,1.079,11.169,4.822,-103.760
-0.077,-0.172,1.040,11.047,5.493,-100.220
-0.070,-0.171,1.029,10.193,4.211,-91.980
-0.052,-0.151,1.036,8.545,2.380,-88.379
-0.041,-0.147,1.094,1.587,0.854,-82.214
-0.041,-0.128,1.128,-1.892,7.690,-76.599
-0.038,-0.131,1.124,-0.732,12.695,-74.890
-0.032,-0.153,1.090,0.732,17.212,-68.481
-0.013,-0.159,1.033,-1.587,15.503,-64.087
-0.006,-0.157,1.030,-7.202,10.864,-57.312
-0.003,-0.167,1.036,-7.263,10.620,-54.199
-0.000,-0.172,1.017,-4.395,13.245,-47.302
0.001,-0.173,0.963,-4.822,13.794,-43.457
0.004,-0.158,0.954,-8.179,10.986,-35.645
0.008,-0.121,0.959,-8.606,8.606,-32.227
0.008,-0.084,0.963,-7.568,4.272,-26.550
0.002,-0.032,0.968,-6.531,4.150,-25.269
-0.003,-0.033,0.961,-4.517,6.714,-24.292
-0.008,-0.062,0.935,-3.967,7.812,-23.437
-0.007,-0.072,0.945,-3.235,6.104,-20.630
-0.016,-0.084,0.985,-2.563,5.249,-18.860
-0.025,-0.086,0.985,1.099,5.188,-14.404
-0.032,-0.057,0.960,1.099,4.333,-12.085
-0.034,-0.044,0.975,-0.732,1.282,-9.277
-0.041,-0.028,0.988,0.427,1.953,-8.118
-0.044,-0.002,0.977,2.808,3.479,-4.883
-0.040,0.057,0.974,0.793,2.563,-3.784
-0.044,0.072,0.985,-2.075,2.075,-4.883
-0.050,0.081,1.001,-1.343,2.991,-5.859
-0.052,0.067,0.969,1.099,5.920,-7.507
-0.053,0.050,0.954,1.831,6.958,-7.568
-0.053,0.056,0.954,2.991,4.822,-5.554
-0.054,0.064,0.949,1.770,1.831,-5.127
-0.059,0.055,0.976,0.244,0.305,-5.310
-0.059,0.051,0.984,0.305,1.465,-4.333
-0.061,0.052,0.948,-0.427,2.991,-3.662
-0.066,0.064,0.950,-4.028,0.488,-2.991
-0.060,0.074,0.981,-3.601,-1.770,-3.296
-0.057,0.060,0.985,-1.831,-2.258,-2.502
-0.056,0.063,0.996,-1.099,-1.709,-1.404
-0.055,0.072,1.019,-0.732,-1.648,-1.465
-0.051,0.057,1.004,-0.793,-0.061,-1.831
-0.050,0.052,0.987,-2.686,2.136,-0.061
-0.049,0.081,0.976,-2.991,1.831,0.305
-0.047,0.077,0.983,-2.136,-1.526,-1.465
-0.044,0.073,0.995,-2.991,-2.563,-1.526
-0.045,0.075,0.996,-5.371,-0.916,-0.610
-0.044,0.076,1.004,-4.272,-0.061,-0.488
-0.042,0.083,1.006,-0.671,-1.526,-0.916
-0.042,0.099,0.994,-1.221,-2.075,-1.404
-0.044,0.089,1.002,-3.418,-0.793,-2.563
-0.041,0.071,0.993,-2.930,0.977,-2.625
-0.040,0.070,0.996,-2.380,0.793,-1.892
-0.042,0.063,0.993,-1.343,0.549,-1.526
-0.041,0.054,0.994,-0.183,-0.366,-0.854
-0.041,0.047,0.989,-1.587,-0.122,-0.366
-0.042,0.059,0.997,-4.639,-1.160,1.099
-0.044,0.066,1.008,-5.188,-0.916,1.221
-0.045,0.067,0.996,-4.944,0.183,1.343
-0.044,0.080,0.992,-2.991,0.977,1.526
-0.043,0.076,0.984,-1.526,0.977,1.160
-0.044,0.072,0.970,-0.305,-1.404,1.770
-0.046,0.092,1.007,-0.610,-3.418,1.892
-0.049,0.067,1.002,0.183,-0.549,1.099
-0.048,0.073,0.993,-0.732,1.587,1.343
-0.049,0.089,1.007,-4.395,0.977,1.038
-0.051,0.081,1.006,-3.662,1.099,0.793
-0.051,0.083,0.996,-1.343,1.709,1.892
-0.052,0.108,1.004,-1.526,1.221,1.587
-0.052,0.102,1.013,-2.258,1.465,-0.610
-0.052,0.077,0.986,-1.648,2.747,-0.366
0.858,0.406,1.240,-7.874,72.632,-75.134
0.897,0.259,1.203,5.249,102.783,-92.163
0.997,-0.106,1.015,3.479,115.295,-94.849
1.046,-0.302,1.000,-9.277,119.812,-86.365
1.109,-0.595,1.055,-16.296,119.934,-74.646
1.120,-0.629,1.017,-28.625,127.014,-42.847
1.120,-0.564,0.840,-32.043,129.944,-27.832
1.099,-0.567,0.802,-30.640,126.892,-6.653
1.036,-0.637,0.717,-26.611,125.732,5.371
1.019,-0.651,0.623,-29.663,116.089,41.992
0.924,-0.285,0.674,-33.325,97.351,64.514
0.854,-0.001,0.796,-7.996,70.679,79.224
0.711,0.156,0.860,12.207,77.820,65.308
0.631,0.015,0.780,45.349,99.731,38.879
0.506,-0.321,0.518,53.528,104.858,38.086
0.466,-0.410,0.396,59.814,97.900,55.847
0.396,-0.495,0.203,57.617,91.797,67.444
0.364,-0.528,0.151,53.467,78.796,91.187
0.377,-0.381,0.176,56.213,69.275,102.600
0.372,-0.290,0.242,75.134,53.955,103.760
0.308,-0.382,0.276,83.496,55.725,97.839
0.275,-0.499,0.213,87.280,59.143,97.229
0.241,-0.594,0.161,72.693,51.086,120.056
0.169,-0.612,0.205,61.584,42.114,139.038
0.128,-0.536,0.188,51.819,36.011,171.570
0.014,-0.369,0.043,49.194,32.288,180.176
-0.049,-0.332,0.001,51.270,9.216,192.200
-0.179,-0.230,0.049,59.204,-6.531,201.721
-0.246,-0.116,0.078,85.022,-33.752,225.281
-0.370,0.209,0.022,95.459,-44.800,232.605
-0.422,0.372,0.033,97.778,-58.411,235.901
-0.468,0.673,0.381,89.661,-93.506,234.497
-0.467,0.768,0.510,95.642,-96.130,227.356
-0.510,0.772,0.430,109.009,-67.200,207.031
-0.532,0.818,0.407,100.830,-62.683,201.355
-0.521,0.927,0.462,88.013,-78.369,192.139
-0.448,1.098,0.606,89.539,-79.529,181.152
-0.440,1.091,0.605,98.206,-71.716,148.804
-0.461,1.021,0.687,100.708,-75.317,132.385
-0.465,1.024,0.813,114.502,-85.449,107.727
-0.434,1.104,0.798,129.517,-83.374,96.802
-0.396,1.084,0.761,152.100,-84.839,70.374
-0.365,0.895,0.863,154.236,-86.975,58.411
-0.366,0.855,0.906,145.508,-88.318,46.692
-0.372,0.959,0.993,140.137,-91.309,42.114
-0.374,1.019,1.045,147.278,-95.093,22.461
-0.354,0.959,1.093,156.555,-93.506,8.179
-0.339,0.838,1.107,163.147,-93.567,-16.357
-0.339,0.669,1.190,153.381,-97.107,-21.667
-0.348,0.686,1.312,115.845,-103.455,-23.865
-0.364,0.858,1.458,100.952,-97.778,-25.452
-0.357,0.916,1.391,93.933,-84.412,-38.757
-0.318,0.903,1.262,96.191,-88.928,-49.316
-0.285,0.845,1.263,103.577,-100.037,-72.815
-0.220,0.648,1.220,108.521,-99.670,-83.191
-0.200,0.542,1.243,102.234,-100.037,-93.811
-0.189,0.531,1.442,92.529,-99.121,-93.750
-0.189,0.626,1.486,67.261,-86.548,-102.783
-0.179,0.602,1.601,57.434,-82.703,-115.723
-0.172,0.481,1.609,53.284,-64.270,-136.169
-0.158,0.287,1.461,50.354,-51.270,-139.526
-0.161,0.263,1.372,30.762,-40.283,-138.977
-0.125,0.299,1.353,12.878,-44.983,-139.160
-0.114,0.342,1.462,-16.357,-60.730,-147.034
-0.115,0.332,1.596,-24.048,-58.472,-156.982
-0.118,0.260,1.603,-36.255,-34.973,-172.058
-0.117,0.072,1.506,-29.114,-19.592,-175.293
-0.100,-0.078,1.404,-12.451,4.883,-177.368
-0.048,-0.300,1.236,-14.587,7.446,-170.837
-0.019,-0.334,1.192,-28.259,1.465,-149.414
0.037,-0.344,1.197,-29.053,-4.150,-140.442
0.038,-0.332,1.195,-21.118,-10.925,-125.793
0.027,-0.259,1.150,-23.315,-8.484,-118.835
0.021,-0.209,1.142,-38.757,5.798,-108.032
0.030,-0.130,1.125,-44.312,16.052,-104.187
0.038,-0.114,1.114,-39.429,38.208,-97.778
0.059,-0.074,1.001,-30.518,45.898,-93.872
0.077,-0.065,0.943,-20.813,48.828,-90.210
0.096,-0.046,0.876,-5.859,45.715,-83.374
0.109,-0.026,0.842,8.301,31.677,-74.890
0.139,-0.033,0.817,16.602,21.362,-72.815
0.138,-0.040,0.849,12.756,6.958,-67.688
0.143,-0.007,0.955,2.136,6.165,-62.561
0.150,0.030,0.975,-5.737,16.663,-50.842
0.155,0.150,0.936,-3.418,22.339,-45.959
0.160,0.210,0.935,3.967,22.339,-43.701
0.159,0.214,0.965,6.592,21.179,-45.776
0.157,0.184,0.957,9.888,23.132,-45.471
0.173,0.190,0.903,13.733,23.621,-41.565
0.184,0.197,0.898,19.897,21.973,-37.842
0.186,0.196,0.903,27.283,15.015,-33.691
0.182,0.218,0.927,25.635,11.536,-31.555
0.166,0.258,0.995,20.142,7.141,-28.931
0.164,0.280,0.994,18.250,8.972,-28.198
0.188,0.271,0.925,17.822,18.005,-27.344
0.194,0.252,0.885,18.799,20.325,-26.794
0.200,0.264,0.878,16.846,14.160,-25.146
0.194,0.249,0.962,13.245,11.047,-26.245
0.186,0.219,0.976,12.146,14.709,-27.649
0.182,0.207,0.935,15.381,15.686,-27.832
0.187,0.198,0.924,21.179,9.521,-29.724
0.192,0.135,0.927,21.484,5.554,-30.334
0.194,0.114,0.920,19.531,0.793,-27.100
0.197,0.103,0.933,18.127,-0.549,-24.841
0.196,0.103,0.953,15.381,1.587,-21.545
0.195,0.076,0.953,14.893,4.456,-20.569
0.198,0.061,0.932,11.475,7.324,-16.052
0.202,0.054,0.915,8.911,5.798,-13.123
0.203,0.048,0.928,4.700,0.854,-7.324
0.203,0.073,0.954,4.333,-1.221,-3.845
0.203,0.114,0.956,6.775,-3.845,0.549
0.194,0.138,0.979,6.104,-4.211,0.244
0.188,0.129,0.968,2.747,-0.366,1.038
0.188,0.156,0.919,0.854,0.122,2.563
0.188,0.176,0.933,-0.549,-2.075,3.113
0.184,0.193,0.959,1.465,-2.136,2.258
0.182,0.200,0.965,4.944,-2.441,-0.549
0.179,0.174,0.941,5.920,-2.625,-2.136
0.178,0.160,0.930,5.615,-5.127,-1.770
1.311,-0.822,0.773,21.179,102.600,-76.965
1.353,-1.021,0.742,14.526,118.835,-46.753
1.323,-1.286,0.672,13.794,120.361,-22.522
1.271,-1.278,0.676,23.743,97.351,30.823
1.130,-1.092,0.939,26.550,85.815,51.514
1.029,-1.025,1.042,30.396,102.905,76.904
0.777,-1.056,0.886,34.363,119.873,89.050
0.629,-1.076,0.699,52.002,134.460,118.713
0.315,-1.084,0.260,65.063,127.869,136.169
0.146,-1.022,0.049,85.327,96.497,178.528
-0.204,-0.783,-0.232,89.172,75.806,200.806
-0.401,-0.700,-0.213,99.609,28.442,240.295
-0.831,-0.481,-0.065,115.967,9.705,259.155
-0.986,-0.381,-0.024,145.203,-10.620,279.541
-1.122,-0.308,-0.020,158.569,-21.240,281.494
-1.164,-0.244,-0.068,161.316,-53.467,284.668
-1.242,0.234,0.224,139.099,-77.271,288.513
-1.230,0.621,0.500,113.953,-104.492,273.437
-1.066,1.169,0.734,124.451,-98.938,248.657
-0.939,1.226,0.748,151.489,-84.106,187.012
-0.677,1.007,0.662,163.269,-82.947,161.194
-0.569,0.943,0.611,166.626,-93.933,137.268
-0.415,1.071,0.619,157.532,-101.440,131.409
-0.370,1.170,0.728,148.376,-108.582,121.765
-0.309,1.168,0.970,149.353,-113.098,86.304
-0.280,1.059,1.052,152.588,-111.755,67.383
-0.229,0.781,1.117,158.325,-109.497,39.551
-0.217,0.665,1.134,163.208,-111.328,31.982
-0.216,0.681,1.173,158.325,-120.483,33.264
-0.234,0.971,1.268,150.940,-121.460,31.067
-0.245,1.021,1.284,142.639,-115.540,6.714
-0.249,0.906,1.318,144.043,-112.915,-8.362
-0.247,0.815,1.334,148.682,-106.934,-30.334
-0.242,0.657,1.314,143.799,-103.333,-36.316
-0.240,0.642,1.338,115.662,-103.638,-40.405
-0.229,0.752,1.543,103.516,-103.943,-43.579
-0.217,0.800,1.607,90.942,-92.346,-61.523
-0.209,0.774,1.617,82.886,-83.862,-75.256
-0.223,0.703,1.522,63.599,-70.251,-103.027
-0.242,0.589,1.411,55.176,-70.740,-113.708
-0.247,0.536,1.420,48.157,-67.810,-128.357
-0.236,0.409,1.369,43.884,-61.646,-134.521
-0.216,0.346,1.376,26.489,-54.810,-140.869
-0.202,0.305,1.350,19.409,-49.316,-141.052
-0.202,0.312,1.314,14.465,-44.678,-141.663
-0.206,0.301,1.312,13.611,-45.166,-146.973
-0.197,0.266,1.310,15.686,-43.701,-151.123
-0.167,0.135,1.272,14.038,-35.645,-162.109
-0.145,0.075,1.276,11.353,-34.363,-165.344
-0.128,0.053,1.316,10.437,-39.246,-165.833
-0.121,0.053,1.376,13.855,-38.757,-166.870
-0.119,0.010,1.361,13.733,-29.114,-170.227
-0.096,-0.160,1.344,7.996,-23.132,-169.983
-0.074,-0.269,1.307,-4.272,-8.911,-164.551
-0.035,-0.457,1.200,-14.038,-5.127,-158.325
-0.007,-0.462,1.178,-32.837,-8.545,-137.878
0.044,-0.385,1.183,-36.255,-10.193,-129.395
0.063,-0.380,1.196,-32.532,-5.371,-118.835
0.107,-0.492,1.092,-28.809,1.282,-113.159
0.129,-0.539,1.027,-32.227,3.662,-93.140
0.144,-0.450,1.090,-32.471,-1.404,-80.933
0.139,-0.355,1.126,-22.888,-3.418,-62.805
0.117,-0.203,1.162,-21.362,-0.366,-58.044
0.103,-0.199,1.111,-14.648,13.062,-52.734
0.108,-0.240,0.935,-9.277,15.625,-48.340
0.109,-0.225,0.904,1.404,7.751,-37.354
0.097,-0.173,0.902,7.935,4.639,-32.776
0.085,-0.132,0.911,15.930,0.366,-23.254
0.064,-0.038,0.974,14.709,-0.610,-19.958
0.061,-0.026,0.984,6.897,8.301,-18.005
0.052,-0.039,0.927,4.272,14.954,-16.907
0.048,-0.024,0.901,4.272,16.418,-11.230
0.053,0.051,0.963,4.639,11.719,-7.812
0.048,0.109,0.995,5.005,9.216,-5.676
0.039,0.172,0.955,12.085,9.827,-6.592
0.039,0.153,0.951,15.198,8.789,-8.728
0.034,0.118,0.971,14.954,10.986,-11.597
0.031,0.080,0.950,14.343,14.465,-10.559
0.035,0.092,0.946,10.620,13.000,-5.737
0.036,0.108,0.956,10.315,11.108,-3.906
0.036,0.117,0.963,5.981,7.629,-1.343
0.032,0.164,1.000,1.587,6.531,-0.610
0.030,0.176,1.001,3.845,6.836,0.305
0.030,0.178,0.963,7.385,6.958,0.916
0.030,0.178,0.978,8.362,5.432,0.793
0.020,0.162,1.008,7.874,6.653,0.244
0.015,0.165,1.008,7.690,8.362,0.305
0.012,0.181,1.015,7.812,10.620,-0.183
0.014,0.151,1.021,8.545,13.855,-1.038
0.016,0.114,0.997,10.803,17.517,-1.343
0.018,0.085,0.953,11.475,14.282,-0.183
0.021,0.094,0.972,9.277,4.822,3.113
0.019,0.125,1.030,8.484,3.662,4.089
0.021,0.127,1.015,7.385,8.423,4.150
0.027,0.121,0.977,7.568,9.460,4.517
0.028,0.123,0.968,7.141,7.935,5.249
0.031,0.130,0.989,5.859,7.080,5.127
0.030,0.118,0.984,4.150,6.836,4.761
0.031,0.113,0.978,0.122,4.089,4.578
0.031,0.126,0.998,-0.854,2.686,4.028
0.030,0.109,0.988,1.404,4.822,2.869
0.034,0.125,0.983,1.648,4.395,3.235
0.033,0.132,0.991,1.343,3.235,1.831
0.031,0.120,0.968,1.770,4.089,1.099
0.034,0.124,0.962,3.845,4.517,0.305
0.039,0.093,0.966,3.174,3.601,-0.488
0.038,0.066,0.962,1.160,2.441,-0.854
0.038,0.060,0.956,-1.465,1.038,1.221
0.044,0.107,0.969,-1.892,0.183,1.953
0.047,0.112,0.985,-1.343,-0.183,0.610
0.047,0.061,0.971,1.038,0.305,0.610
0.049,0.060,0.969,3.662,-2.563,3.845
0.059,0.092,0.994,4.028,-3.723,4.517
0.064,0.100,0.994,5.005,-1.953,3.845
0.072,0.098,0.980,6.287,-1.892,3.174
0.077,0.105,0.995,2.563,-4.272,2.502
0.071,0.113,1.034,-0.549,-2.380,2.014
0.070,0.103,1.022,0.122,1.038,1.404
0.071,0.096,1.017,3.723,2.258,1.099
1.351,-0.705,0.734,24.231,61.340,-21.729
1.369,-0.847,0.748,20.874,79.102,-3.479
1.277,-1.097,0.753,9.888,88.318,11.475
1.174,-1.164,0.725,5.188,102.844,49.866
0.925,-1.206,0.407,14.099,106.934,69.885
0.806,-1.195,0.227,28.076,90.881,112.244
0.512,-1.057,0.075,39.368,74.280,134.033
0.323,-0.983,0.068,66.101,45.593,173.767
-0.106,-0.892,0.019,81.177,33.997,194.641
-0.504,-0.670,-0.050,104.797,8.362,246.765
-0.669,-0.495,-0.013,119.934,-11.230,285.767
-0.860,-0.273,-0.163,149.109,-23.926,292.847
-0.923,-0.174,-0.176,171.143,-48.218,294.189
-1.077,0.175,-0.012,162.170,-80.627,292.419
-1.136,0.320,0.074,153.687,-81.055,287.903
-1.204,0.396,0.317,156.860,-93.384,263.855
-1.197,0.547,0.515,145.996,-100.525,255.798
-1.102,0.959,0.679,105.530,-82.703,231.323
-1.017,1.062,0.640,130.005,-65.552,183.899
-0.839,1.095,0.655,155.701,-69.214,158.325
-0.758,1.085,0.713,175.293,-74.158,135.193
-0.559,0.989,0.866,191.772,-80.505,96.680
-0.466,0.922,0.940,193.298,-82.764,81.543
-0.375,0.846,1.108,179.932,-85.327,60.791
-0.355,0.842,1.189,170.288,-85.999,53.589
-0.320,0.924,1.354,158.997,-88.806,41.931
-0.295,1.010,1.408,152.771,-86.426,36.560
-0.236,1.016,1.467,143.433,-77.148,13.916
-0.227,0.925,1.419,146.851,-73.792,-1.160
-0.228,0.800,1.436,150.391,-78.613,-21.362
-0.220,0.776,1.476,143.250,-77.637,-35.278
-0.197,0.740,1.457,139.648,-73.914,-44.312
-0.186,0.707,1.449,131.653,-67.261,-64.270
-0.180,0.637,1.387,126.282,-62.683,-73.120
-0.205,0.609,1.269,110.840,-56.946,-88.745
-0.248,0.541,1.145,99.487,-63.354,-96.130
-0.250,0.482,1.226,85.510,-78.918,-111.816
-0.227,0.386,1.350,87.646,-78.796,-119.019
-0.213,0.372,1.373,90.820,-77.393,-132.507
-0.215,0.296,1.343,84.534,-76.660,-138.855
-0.214,0.266,1.323,56.458,-76.355,-144.958
-0.186,0.265,1.386,42.847,-76.233,-147.522
-0.166,0.249,1.401,32.654,-71.472,-157.898
-0.132,0.152,1.352,29.846,-68.665,-160.400
-0.128,0.108,1.333,29.175,-67.322,-159.790
-0.112,0.030,1.375,29.968,-68.298,-158.691
-0.107,-0.002,1.421,24.414,-63.232,-155.701
-0.100,-0.036,1.431,21.179,-54.871,-156.128
-0.106,-0.083,1.412,19.226,-35.645,-160.645
-0.107,-0.220,1.385,20.569,-29.053,-160.522
-0.091,-0.262,1.368,20.935,-20.691,-152.710
-0.043,-0.315,1.299,17.334,-15.869,-147.766
-0.026,-0.356,1.270,5.493,-7.629,-139.587
-0.003,-0.412,1.320,0.854,-5.615,-134.644
0.002,-0.405,1.339,-0.549,3.174,-120.850
0.003,-0.367,1.252,0.854,9.033,-115.234
0.002,-0.369,1.199,2.197,15.320,-106.262
0.014,-0.407,1.091,3.662,18.127,-101.013
0.025,-0.416,1.037,3.784,21.423,-95.337
0.033,-0.398,0.995,-2.014,22.400,-82.214
0.039,-0.293,1.002,-3.479,19.165,-76.660
0.031,-0.266,1.023,-0.244,20.142,-69.153
0.025,-0.252,0.957,1.648,24.353,-65.125
0.027,-0.240,0.943,3.174,22.949,-56.946
0.031,-0.270,0.951,4.883,21.118,-53.589
0.031,-0.303,0.935,5.066,20.386,-43.579
0.033,-0.302,0.875,3.540,19.104,-36.804
0.035,-0.286,0.872,-0.427,10.254,-22.949
0.026,-0.174,0.936,-2.625,5.981,-16.663
0.017,-0.117,0.970,-3.662,6.287,-10.864
0.000,-0.085,0.961,-2.808,9.888,-9.827
-0.005,-0.075,0.951,-2.258,12.268,-6.897
-0.011,-0.039,0.929,-2.258,11.230,-5.981
-0.012,-0.029,0.929,-4.395,7.263,-5.493
-0.023,-0.016,0.972,-6.714,6.165,-5.066
-0.031,0.000,0.994,-6.775,7.690,-3.845
-0.044,0.016,1.008,-1.770,9.583,-4.028
-0.050,0.010,0.984,5.127,11.597,-4.211
-0.055,0.037,0.987,1.770,10.681,-3.418
-0.055,0.046,1.003,-2.625,11.536,-2.625
-0.055,0.049,0.969,-2.502,13.062,-2.075
-0.055,0.067,0.961,-3.174,12.939,-1.221
-0.054,0.085,0.964,-3.052,10.010,-0.610
-0.054,0.106,0.961,-0.183,8.789,-0.793
-0.050,0.113,0.954,5.676,5.127,-1.953
-0.049,0.106,0.978,6.226,2.258,-2.747
-0.045,0.105,0.990,4.822,0.488,-2.380
-0.042,0.096,0.993,4.944,1.892,-2.136
-0.038,0.095,0.979,1.770,4.700,-2.930
-0.033,0.074,0.991,-1.526,5.066,-3.723
-0.033,0.052,0.999,0.671,5.249,-3.540
-0.028,0.054,0.994,1.709,4.150,-2.441
-0.023,0.058,0.997,-0.305,1.892,-1.709
-0.023,0.053,0.989,-1.038,2.502,-1.343
-0.022,0.064,0.992,-1.099,2.625,-0.671
-0.019,0.050,0.991,-0.427,2.869,-1.099
-0.019,0.036,0.978,0.427,2.747,-0.305
-0.019,0.068,0.986,-0.488,1.953,0.061
-0.020,0.062,0.984,-1.953,2.441,-0.854
-0.018,0.027,0.965,-2.319,4.333,-1.282
-0.018,0.037,0.954,-0.610,3.723,-0.183
-0.019,0.054,0.960,-0.183,-1.709,0.244
-0.019,0.052,0.990,-1.953,-2.625,-0.366
-0.017,0.038,0.985,-0.671,0.977,-0.122
-0.013,0.058,0.979,1.160,1.038,0.610
-0.012,0.080,0.984,0.610,-2.869,0.549
-0.010,0.095,1.016,-1.038,-3.906,-0.183
-0.009,0.088,1.022,0.916,-0.366,-1.770
-0.005,0.074,1.005,2.014,1.099,-2.380
-0.004,0.065,1.003,0.366,1.160,-2.625
-0.006,0.052,0.993,0.671,0.916,-1.892
-0.005,0.051,1.000,0.488,0.305,-0.916
-0.004,0.041,1.002,0.244,1.099,-0.854
-0.006,0.054,0.997,1.099,0.793,-0.244
-0.006,0.065,1.011,1.099,-0.671,-1.038
-0.007,0.042,1.003,0.610,-0.793,-1.343
-0.004,0.045,0.985,-0.366,-0.793,0.061
-0.003,0.058,0.984,0.061,-1.648,1.160
-0.007,0.038,0.981,1.831,-2.075,1.221
1.240,-0.261,1.177,-14.282,76.904,-46.753
1.238,-0.382,1.170,5.981,90.149,-31.677
1.212,-0.677,1.009,21.790,94.604,-20.447
