aX,aY,aZ,gX,gY,gZ
0.571,0.182,-0.188,240.906,68.115,19.470
0.586,0.643,-0.372,237.793,53.833,33.997
0.570,0.745,-0.468,170.288,31.982,21.240
0.535,0.661,-0.539,-23.132,-38.208,-36.011
0.500,0.301,-0.497,-77.209,-77.576,-41.626
0.502,0.222,-0.541,0.732,-120.544,3.540
0.331,0.255,-0.844,114.197,-139.038,35.828
0.213,0.629,-0.694,118.835,-229.492,72.266
0.176,0.755,-0.423,45.227,-259.705,31.372
0.090,0.247,-0.523,120.361,-305.237,-38.330
-0.181,-0.292,-0.403,209.473,-346.680,-19.714
-0.302,-0.056,-0.224,108.582,-419.617,42.053
-0.571,0.393,0.042,62.012,-439.148,44.189
-0.689,0.383,0.294,121.277,-465.942,21.423
-0.733,0.080,0.769,160.278,-468.079,10.254
-0.798,-0.056,0.909,160.950,-455.933,19.348
-0.866,0.238,1.289,92.285,-454.346,33.752
-0.862,0.295,1.566,-36.316,-424.927,17.578
-0.777,0.176,2.011,-41.260,-382.324,14.099
-0.682,0.223,2.076,32.043,-267.334,27.954
-0.540,0.286,1.870,63.110,-209.412,26.672
-0.521,0.135,1.675,72.205,-123.657,21.118
-0.535,0.188,1.617,85.876,-94.177,27.832
-0.541,0.509,1.463,111.511,-48.645,37.170
-0.513,0.581,1.451,83.618,-37.048,26.611
-0.429,0.390,1.426,26.001,-16.357,-13.367
-0.419,0.250,1.446,17.029,-7.385,-26.672
-0.432,0.209,1.333,23.315,16.968,-25.574
-0.435,0.278,1.144,39.185,32.104,-19.958
-0.433,0.312,1.044,34.119,26.245,-20.752
-0.433,0.297,1.415,8.545,15.137,-24.170
-0.443,0.286,1.566,-16.174,42.603,-26.550
-0.452,0.291,1.273,-6.897,68.237,-26.733
-0.429,0.262,1.139,-14.893,73.242,-36.865
-0.375,0.156,1.299,-27.466,64.514,-41.565
-0.342,0.121,1.380,-31.982,76.172,-42.175
-0.236,-0.023,1.338,-37.537,87.463,-43.213
-0.165,-0.177,1.377,-48.401,97.839,-44.617
-0.050,-0.548,1.538,-49.011,106.812,-33.997
-0.036,-0.633,1.598,-63.721,133.911,8.118
-0.094,-0.780,1.573,-78.918,149.353,22.949
-0.107,-0.979,1.466,-125.061,171.265,37.537
-0.139,-1.495,1.364,-148.682,173.584,57.495
-0.178,-1.589,1.298,-150.818,183.105,100.281
-0.338,-1.078,0.670,-48.401,238.586,243.591
-0.451,-0.510,0.303,11.963,250.854,315.918
-0.689,0.568,0.126,9.827,192.871,377.502
-0.795,0.913,0.358,-34.729,145.325,366.333
-0.891,1.289,0.755,-51.758,108.643,319.885
-0.922,1.414,0.605,-17.822,124.573,298.706
-0.972,1.648,0.369,41.016,118.347,263.062
-0.924,2.405,0.245,54.504,84.717,223.816
-0.795,2.424,0.335,-0.977,15.137,60.974
-0.517,1.351,0.608,-49.011,-7.751,-12.207
-0.418,0.910,0.775,-60.608,-13.367,-25.940
-0.344,0.868,0.828,-28.259,3.357,-0.366
-0.331,0.991,0.704,25.574,25.146,11.108
-0.273,0.924,0.579,22.888,17.212,-4.944
-0.217,0.747,0.658,4.700,-5.859,-29.114
-0.094,0.311,0.868,8.057,-7.019,-27.527
-0.071,0.183,0.938,19.226,3.784,4.944
-0.075,0.309,0.958,20.325,12.634,24.536
-0.069,0.391,0.865,10.376,24.963,31.372
-0.095,0.445,0.699,9.216,18.738,24.536
-0.122,0.528,0.760,-3.418,-7.507,11.536
-0.084,0.544,0.913,-6.287,-10.376,-1.648
-0.068,0.411,0.902,-7.874,-5.859,-15.259
-0.074,0.384,0.981,-9.460,0.427,-12.390
-0.061,0.465,1.029,-2.075,7.935,-4.639
-0.051,0.507,0.940,21.240,42.419,-4.089
-0.017,0.506,0.599,30.273,42.542,-6.592
-0.012,0.485,0.640,17.029,5.432,-10.498
-0.014,0.459,0.882,13.794,-1.526,-9.888
-0.014,0.493,0.879,28.931,13.367,-3.845
-0.007,0.583,0.814,32.043,16.357,-5.737
0.014,0.566,0.798,29.968,14.160,-23.132
0.051,0.403,0.766,25.085,10.864,-31.067
0.043,0.339,0.823,-2.197,-4.089,-31.982
0.078,0.306,0.980,-10.071,-6.714,-28.015
0.105,0.270,0.965,19.104,9.338,-8.057
0.042,0.343,0.810,46.570,16.479,11.353
0.026,0.478,0.800,66.589,14.099,26.001
0.010,0.495,0.947,61.279,-3.723,12.146
0.005,0.407,1.015,46.692,-6.104,-0.244
0.004,0.334,1.053,40.527,4.578,-0.305
0.033,0.318,1.007,39.490,12.268,6.897
0.051,0.316,0.941,20.569,15.442,8.728
0.006,0.356,0.904,7.935,8.972,8.667
-0.018,0.431,0.970,-5.615,-5.249,5.371
-0.004,0.448,1.079,-4.211,-3.174,-2.991
0.018,0.365,1.040,2.197,13.000,-15.564
0.057,0.249,0.898,6.470,15.991,-13.306
0.072,0.231,0.872,14.526,7.141,-4.883
0.063,0.258,0.936,16.357,2.808,-0.122
0.049,0.310,0.958,16.296,5.127,5.859
0.045,0.349,0.923,15.320,7.385,3.784
-0.348,1.044,1.774,-38.269,-29.358,-6.042
-0.489,1.305,1.898,-50.659,2.197,-41.199
-0.622,1.544,2.189,-59.021,17.151,-81.787
-0.527,1.267,2.391,-71.960,66.284,-177.002
-0.296,0.497,2.135,-71.716,119.019,-190.979
-0.133,0.451,1.198,-72.388,200.439,-155.457
-0.092,0.503,1.045,-78.308,196.777,-147.705
0.040,0.252,1.211,-114.990,167.114,-165.039
0.088,0.070,1.089,-131.409,181.091,-166.687
0.150,-0.034,0.803,-88.196,220.276,-130.859
0.244,0.006,0.246,-50.537,216.248,-106.079
0.175,0.406,0.338,-78.674,166.077,-62.683
0.177,0.540,0.459,-143.982,143.494,-62.378
0.238,0.511,0.388,-243.347,146.362,-105.957
0.285,0.197,0.005,-261.963,147.583,-122.314
0.236,0.178,0.027,-339.294,99.060,-103.027
0.303,0.356,0.165,-337.463,80.261,-94.849
0.318,0.289,0.069,-129.639,76.050,-106.323
0.344,0.086,-0.092,-52.368,62.988,-97.229
0.353,0.065,-0.056,22.888,22.827,-53.162
0.345,0.140,0.228,64.880,8.667,-28.748
0.353,0.227,0.338,127.563,10.193,5.920
0.370,0.347,0.278,123.596,17.334,8.972
0.369,0.353,0.140,88.989,20.203,3.784
0.362,0.310,-0.055,6.042,11.719,-7.263
0.350,0.269,-0.385,-20.813,-2.991,-1.953
0.341,0.348,-0.484,-25.696,-43.091,14.343
0.282,0.412,-0.797,-10.315,-62.500,13.977
0.239,0.359,-0.965,1.709,-127.686,10.437
0.051,0.276,-1.034,7.935,-174.866,14.709
-0.090,0.293,-0.897,100.342,-266.663,31.616
-0.318,0.466,-0.539,184.387,-296.448,32.776
-0.384,0.520,-0.570,268.066,-323.303,-1.160
-0.544,0.375,-0.750,218.933,-351.013,-31.677
-0.626,0.022,-0.586,117.187,-444.214,-87.036
-0.964,-0.699,0.296,94.421,-485.535,-74.951
-1.208,-0.570,1.306,-14.709,-561.462,25.024
-1.150,0.281,3.545,-39.063,-532.288,61.646
-0.810,0.507,3.573,99.121,-231.995,42.175
-0.446,0.328,1.472,144.043,-101.074,8.057
-0.439,0.085,1.037,135.925,-80.566,-18.005
-0.432,0.019,2.178,93.750,-176.880,-10.498
-0.391,0.191,2.409,107.727,-155.518,6.165
-0.348,0.313,2.008,114.380,-55.298,5.188
-0.344,0.323,1.992,92.163,-38.330,-3.052
-0.344,0.313,1.999,62.439,-11.597,-18.921
-0.302,0.199,1.758,61.523,3.601,-26.062
-0.262,0.126,1.705,43.213,8.118,-33.997
-0.240,0.124,1.767,26.489,9.583,-32.227
-0.224,0.184,1.767,10.376,29.846,-28.259
-0.154,0.146,1.566,11.292,43.335,-30.640
-0.130,0.094,1.464,18.860,57.617,-28.137
-0.129,0.136,1.306,24.414,61.951,-22.949
-0.108,0.115,1.244,24.353,62.439,-28.259
-0.065,-0.100,1.274,13.550,58.411,-31.555
-0.052,-0.154,1.338,1.099,63.416,-21.606
-0.013,-0.198,1.225,1.221,75.928,-16.357
0.008,-0.259,1.162,-17.151,83.557,-9.521
0.022,-0.376,1.335,-32.043,80.872,-2.075
0.029,-0.420,1.442,-44.983,84.961,7.202
0.048,-0.503,1.469,-54.443,117.615,22.339
0.078,-0.771,1.269,-49.438,136.841,32.593
0.098,-0.890,0.961,-37.476,158.875,67.566
0.163,-0.992,0.768,-29.785,162.598,82.458
0.224,-1.145,0.582,-18.127,151.489,123.657
0.091,-0.917,0.518,-13.428,135.925,171.204
-0.064,-0.424,0.596,-28.992,110.046,264.343
-0.403,0.534,0.735,-58.594,102.478,276.062
-0.570,1.002,0.723,-52.917,107.300,260.986
-0.561,1.931,0.285,-23.926,108.521,227.783
-0.425,1.938,0.167,-35.767,51.270,90.149
-0.285,1.343,0.570,-46.875,19.226,44.800
-0.268,1.341,0.743,2.869,22.705,40.894
-0.194,1.439,0.618,25.757,33.997,29.419
-0.122,1.185,0.604,16.235,17.212,-20.996
-0.002,0.640,0.830,10.864,7.568,-27.039
0.024,0.584,0.851,29.724,13.123,-10.254
0.100,0.508,0.777,36.499,12.756,-10.742
0.142,0.332,0.807,25.208,-1.770,-19.653
0.142,0.237,0.932,18.372,-6.592,-11.658
0.134,0.295,1.014,7.324,-9.155,-5.249
0.142,0.179,1.137,4.395,-5.798,-9.399
0.151,0.148,1.140,0.977,8.789,-1.953
0.149,0.268,1.086,0.549,15.686,2.808
0.164,0.287,1.058,16.541,25.513,0.000
0.218,0.229,0.977,28.442,29.358,-0.549
0.225,0.260,0.949,45.349,32.043,4.944
0.236,0.348,0.916,45.776,31.738,4.028
0.247,0.301,0.933,20.691,26.001,-5.554
0.260,0.174,1.051,11.597,26.245,-4.150
0.272,0.208,1.006,17.761,34.241,4.333
0.276,0.375,0.756,46.448,49.011,20.691
0.269,0.417,0.744,44.312,40.710,19.104
0.277,0.391,0.795,17.029,19.043,3.174
0.280,0.247,0.819,7.751,15.869,0.183
0.263,0.285,0.796,6.897,11.536,16.724
0.233,0.495,0.809,11.230,7.385,22.278
0.224,0.527,0.846,3.662,1.526,8.911
0.260,0.382,0.840,-11.841,2.502,-2.563
0.286,0.254,0.776,-36.926,3.723,-13.916
0.278,0.095,0.667,-28.442,-0.549,-8.179
0.250,0.353,0.848,-11.475,-7.935,4.089
0.234,0.796,1.421,159.302,38.391,-44.983
0.225,0.238,1.081,179.443,101.624,-106.445
0.287,-0.151,1.041,32.715,150.940,-98.083
0.301,-0.205,1.258,-69.031,165.771,-63.660
0.355,0.093,1.055,-282.166,242.920,5.127
0.412,0.182,0.621,-288.147,274.231,20.020
0.533,0.403,-0.083,-184.326,206.909,35.339
0.554,0.543,-0.055,-108.459,123.169,30.640
0.562,0.593,0.700,-12.817,-6.958,-23.193
0.540,0.501,1.141,-11.597,-9.827,-60.120
0.626,0.185,1.121,-114.563,104.004,-95.093
0.781,0.262,0.636,-187.683,146.790,-66.833
0.707,0.559,0.000,-186.829,91.309,10.925
0.605,0.651,0.062,-80.688,63.110,1.160
0.718,0.519,0.360,153.564,72.815,-76.355
0.814,0.089,0.966,137.512,59.143,-64.453
0.658,0.276,0.894,-40.894,25.024,0.427
1.279,0.941,1.510,-41.687,-53.894,100.952
1.348,1.073,1.756,-41.443,-4.761,45.044
1.370,0.846,1.710,-30.090,31.006,18.433
1.348,0.660,1.490,-50.903,80.017,-2.075
1.251,0.521,1.434,-72.083,88.379,-8.484
1.195,0.456,1.422,-74.097,112.610,-41.077
1.060,0.326,1.233,-72.998,128.906,-58.838
1.003,0.281,1.204,-84.473,160.217,-67.017
0.819,0.176,1.156,-84.351,176.636,-59.204
0.678,0.103,0.981,-59.326,202.087,-31.372
0.549,0.159,0.564,-50.842,202.698,-10.742
0.519,0.269,0.502,-50.598,194.641,8.179
0.472,0.186,0.388,-47.913,172.546,13.611
0.455,0.083,0.255,-47.180,160.889,7.019
0.376,0.070,0.082,-47.119,125.366,0.305
0.175,0.245,-0.245,-50.964,103.394,-7.385
0.171,0.281,-0.281,-72.144,59.631,-23.499
0.230,0.104,-0.152,-75.867,44.800,-17.639
0.268,0.018,-0.157,-39.368,33.813,1.038
0.334,0.116,-0.206,-15.930,23.560,4.272
0.342,0.336,-0.130,-1.953,-11.475,-2.258
0.394,0.495,0.133,-2.869,-20.996,-13.245
0.462,0.384,0.148,-9.766,-11.963,-23.560
0.573,0.348,0.091,-14.343,-6.104,-20.325
0.592,0.509,0.121,-22.766,-8.179,-18.799
0.634,0.827,0.183,-26.306,-10.925,-25.452
0.653,0.827,0.169,-31.128,-11.780,-44.250
0.609,0.613,0.032,-28.809,-13.306,-51.514
0.581,0.542,-0.001,-28.076,-36.194,-60.181
0.472,0.549,0.022,-32.715,-50.293,-58.716
0.399,0.551,-0.001,-48.767,-68.237,-50.659
0.241,0.380,-0.168,-54.504,-76.355,-44.617
0.112,0.349,-0.368,-54.871,-90.515,-37.598
-0.216,0.565,-0.740,-47.852,-150.452,-28.931
-0.348,0.544,-0.761,-43.701,-195.068,-31.799
-0.373,0.382,-0.336,-45.288,-297.485,-45.288
-0.385,0.384,0.059,-29.297,-337.402,-60.242
-0.332,0.265,0.345,-2.014,-306.030,-66.833
-0.252,0.065,0.213,12.268,-258.850,-67.566
-0.140,-0.098,0.163,-12.512,-265.015,-51.392
-0.172,0.016,0.380,-58.533,-294.128,-20.874
-0.013,0.143,0.941,-62.500,-298.157,-16.174
0.125,0.151,1.203,-54.382,-293.579,-19.531
0.345,0.055,1.632,-15.869,-266.907,-38.818
0.439,0.004,1.834,-4.150,-246.826,-45.105
0.519,0.006,2.036,-14.160,-206.055,-39.795
0.628,0.226,2.398,-24.048,-184.753,-30.518
0.626,0.293,2.450,-8.789,-128.662,-22.400
0.583,0.203,2.182,6.836,-97.595,-27.588
0.616,0.135,2.097,12.085,-51.025,-39.734
0.666,0.051,1.985,7.874,-36.743,-38.208
0.644,0.065,1.900,1.282,-20.142,-28.992
0.593,0.113,1.818,4.028,-5.615,-26.733
0.616,0.094,1.820,27.222,44.861,-27.954
0.684,-0.023,1.637,41.748,68.298,-26.978
0.672,-0.054,1.457,33.752,48.767,-19.165
0.566,-0.012,1.387,17.578,33.142,-17.273
0.562,0.001,1.411,14.587,59.937,-31.128
0.582,-0.078,1.345,23.804,82.947,-41.931
0.577,-0.124,1.276,29.663,101.013,-47.058
0.540,-0.124,1.139,20.020,115.479,-39.978
0.546,-0.180,1.106,11.475,113.281,-33.020
0.569,-0.297,1.109,0.977,106.812,-11.841
0.595,-0.552,1.096,2.563,105.896,1.465
0.574,-0.687,1.068,14.038,112.427,30.518
0.458,-0.885,0.950,23.743,120.422,45.959
0.391,-0.955,0.860,39.673,124.146,80.078
0.302,-0.906,0.824,39.490,115.784,101.562
0.234,-0.822,0.813,40.222,99.121,141.846
0.058,-0.765,0.656,48.889,95.215,163.208
-0.038,-0.765,0.528,82.764,85.571,231.018
-0.188,-0.497,0.325,95.581,74.280,274.292
-0.257,-0.127,0.351,98.450,37.659,338.562
-0.308,1.467,0.644,85.266,19.714,345.642
-0.245,2.311,0.768,37.231,5.127,271.484
0.057,2.599,0.713,9.888,11.902,206.116
0.208,2.182,0.676,-15.503,20.508,148.499
0.335,1.543,0.455,-29.175,29.297,79.529
0.331,1.510,0.408,-23.010,23.254,54.810
0.300,1.490,0.474,-1.221,1.526,-4.150
0.310,1.286,0.480,17.700,-6.287,-52.429
0.371,0.847,0.560,13.611,-9.399,-62.012
0.402,0.702,0.669,-1.221,-15.198,-67.566
0.430,0.371,0.753,-0.793,-12.390,-68.420
0.426,0.225,0.743,2.380,-4.761,-54.810
0.484,0.054,0.840,3.784,-1.709,-42.419
0.519,0.005,0.876,10.803,5.737,-18.005
0.537,0.155,0.815,7.629,5.066,-7.507
0.539,0.294,0.866,-10.437,-1.343,0.671
0.573,0.318,0.907,-13.855,5.310,2.502
0.593,0.308,0.855,-4.761,34.302,10.620
0.589,0.464,0.793,1.953,45.227,11.536
0.607,0.498,0.798,4.395,62.134,9.766
0.645,0.438,0.779,2.380,75.745,18.372
0.594,0.426,0.645,24.658,91.736,21.057
0.622,0.358,0.507,35.645,81.848,6.531
0.661,0.372,0.565,33.325,63.965,-3.784
0.648,0.342,0.583,15.564,28.564,-3.967
0.630,0.287,0.573,8.423,13.794,-1.404
0.623,0.245,0.582,-3.845,-12.024,4.150
0.622,0.244,0.651,-7.446,-18.860,7.202
0.620,0.283,0.679,-7.202,-20.691,8.789
0.611,0.325,0.687,-8.972,-18.982,9.033
0.613,0.322,0.691,-17.151,-17.822,12.939
0.608,0.356,0.721,-22.400,-18.982,15.198
0.613,0.394,0.758,-26.550,-20.508,14.038
0.636,0.427,0.840,-23.437,-17.029,10.193
0.639,0.407,0.813,-18.066,-11.169,5.615
0.592,0.395,0.736,-10.498,-4.333,-1.343
0.583,0.406,0.714,-7.507,5.371,-2.136
0.593,0.415,0.687,2.075,27.161,-1.526
0.625,0.430,0.622,6.653,28.442,-2.502
0.634,0.422,0.597,4.089,10.193,-6.470
0.624,0.373,0.586,-0.793,0.000,-7.080
0.610,0.354,0.572,-7.080,-13.062,-4.761
0.602,0.390,0.627,-12.146,-15.259,-1.709
0.604,0.392,0.676,-17.578,-10.376,4.883
0.622,0.335,0.661,-17.517,-8.118,9.094
0.615,0.347,0.686,-10.742,-6.348,4.333
0.703,1.473,1.162,-18.372,-10.437,105.041
0.766,1.770,1.263,-45.532,15.686,52.917
0.901,1.792,1.376,-73.669,31.799,24.353
0.956,1.698,1.451,-140.930,55.481,-15.076
0.922,1.571,1.460,-148.743,65.674,-37.048
0.815,1.297,1.238,-118.042,84.229,-97.168
0.808,1.063,1.203,-96.741,90.759,-123.718
0.823,0.719,1.103,-62.439,114.319,-138.489
0.786,0.735,1.024,-63.232,147.827,-127.747
0.699,0.719,0.726,-66.650,159.790,-125.427
0.680,0.654,0.573,-85.083,163.391,-117.859
0.626,0.696,0.438,-93.506,159.668,-114.014
0.564,0.701,0.341,-86.731,151.733,-115.845
0.458,0.487,0.085,-79.712,140.686,-112.793
0.467,0.390,0.044,-85.022,97.656,-96.008
0.493,0.334,0.163,-90.637,76.843,-91.370
0.495,0.245,0.157,-85.937,62.927,-87.341
0.483,0.116,0.120,-80.444,62.317,-84.778
0.405,0.059,0.094,-52.124,56.458,-83.679
0.409,0.073,0.127,-30.273,44.556,-79.590
0.390,0.133,0.208,-31.921,41.748,-72.327
0.393,0.107,0.167,-25.879,43.274,-58.838
0.395,0.127,-0.018,-3.174,23.376,-57.922
0.393,0.174,-0.094,0.793,9.583,-57.495
0.404,0.203,-0.086,-3.357,-1.953,-51.819
0.455,0.199,-0.019,-2.808,-1.282,-49.011
0.476,0.215,0.018,-6.592,0.122,-39.429
0.475,0.232,0.013,-11.780,-0.244,-32.654
0.446,0.270,-0.099,-19.348,-5.432,-21.545
0.416,0.399,-0.291,-23.437,-14.404,-19.165
0.385,0.407,-0.370,-23.132,-40.344,-20.447
0.300,0.271,-0.550,-26.611,-58.228,-20.325
0.242,0.281,-0.515,-36.438,-104.858,-18.921
0.107,0.406,-0.388,-27.771,-125.244,-23.193
0.079,0.386,-0.426,1.465,-158.264,-39.185
0.051,0.169,-0.522,3.662,-176.819,-39.551
0.009,0.105,-0.571,-18.677,-218.933,-12.878
-0.208,0.135,-0.722,-38.147,-247.070,10.254
-0.374,0.212,-0.797,-76.233,-335.144,52.124
-0.668,0.231,-0.754,-80.994,-396.912,61.829
-0.710,0.178,-0.559,-48.706,-531.555,38.879
-0.681,0.225,0.820,-33.203,-583.313,20.264
-0.389,0.248,2.052,-44.250,-549.927,29.724
0.548,0.622,3.964,-63.843,-445.496,52.673
0.668,0.961,3.927,-41.443,-181.396,59.753
0.264,0.970,2.299,-0.244,-95.642,38.879
0.156,0.717,1.780,-13.550,-76.538,15.747
0.324,0.402,1.829,-28.381,-89.416,18.005
0.411,0.308,1.790,19.897,-78.979,17.273
0.462,0.414,1.536,39.185,-72.449,13.000
0.464,0.504,1.497,41.504,-53.711,-8.850
0.404,0.435,1.354,37.354,-28.259,-21.423
0.422,0.383,1.258,23.010,2.319,-29.663
0.493,0.338,1.327,12.451,-3.052,-32.227
0.511,0.272,1.421,-1.953,2.319,-40.283
0.507,0.120,1.480,-2.869,13.977,-44.434
0.484,0.108,1.501,2.747,40.894,-45.349
0.395,0.197,1.445,5.493,54.138,-41.077
0.362,0.251,1.388,7.202,64.697,-29.785
0.367,0.039,1.339,5.127,65.552,-19.714
0.389,-0.177,1.348,0.549,79.895,9.583
0.432,-0.488,1.460,4.883,93.994,24.353
0.414,-0.515,1.425,33.630,129.395,52.612
0.330,-0.519,1.052,43.091,141.663,65.430
0.287,-0.550,0.889,26.184,139.893,88.074
0.280,-0.782,0.962,8.972,134.460,104.065
0.282,-0.869,1.161,8.057,143.921,153.442
0.062,-0.949,1.190,33.936,159.912,187.561
-0.111,-0.864,0.982,80.505,186.035,298.645
-0.344,-0.049,0.460,90.881,184.937,357.849
-0.354,0.772,0.398,87.402,170.410,390.198
-0.307,1.557,0.483,41.138,129.150,349.670
-0.127,2.391,0.527,13.611,125.549,294.617
-0.035,2.241,0.438,-33.569,105.286,182.678
-0.018,1.784,0.148,-49.194,78.430,142.883
-0.051,1.788,0.128,-25.818,20.081,61.890
0.001,1.495,0.179,4.089,2.258,27.771
0.055,1.260,0.206,32.959,-20.142,-5.920
0.151,0.980,0.504,27.039,-25.024,-11.597
0.184,0.909,0.653,21.545,-11.597,-20.569
0.240,0.677,0.688,29.236,-0.732,-24.902
0.268,0.570,0.655,36.743,-1.099,-25.024
0.305,0.448,0.665,33.508,-9.460,-21.729
0.328,0.414,0.709,12.207,-23.315,-9.033
0.373,0.493,0.897,1.831,-23.987,-3.418
0.390,0.528,0.895,5.127,-5.981,-0.610
0.423,0.574,0.815,3.479,-0.183,1.892
0.439,0.564,0.865,-1.343,2.808,8.728
0.445,0.583,0.872,5.859,6.104,7.568
0.445,0.633,0.805,13.184,9.399,4.395
0.455,0.712,0.762,-3.479,6.958,0.977
0.470,0.717,0.829,-19.226,2.991,-1.160
0.462,0.627,0.814,-22.400,0.366,-6.531
0.424,0.545,0.716,-15.625,-0.916,-6.409
0.412,0.566,0.707,-3.967,-5.676,-5.981
0.400,0.549,0.734,-0.488,-7.080,-7.019
0.401,0.520,0.736,3.845,-6.409,-8.057
0.391,0.485,0.697,6.531,-5.615,-8.972
0.377,0.446,0.651,7.263,-4.883,-9.094
0.352,0.412,0.556,0.610,-6.287,-5.737
0.359,0.430,0.586,-15.991,-9.827,3.357
0.384,0.499,0.688,-17.517,-7.996,5.432
0.386,0.541,0.687,-14.099,-1.953,4.150
0.371,0.530,0.662,-13.855,-0.366,4.333
0.367,0.513,0.676,-11.353,1.831,7.690
0.386,0.562,0.714,-8.057,3.662,8.911
0.396,0.568,0.721,-3.906,4.761,8.606
0.391,0.561,0.705,2.808,1.099,6.226
0.379,0.558,0.686,4.272,-2.197,4.944
0.371,0.559,0.676,0.488,-6.104,4.456
0.369,0.566,0.715,-0.793,-6.775,4.333
0.379,0.552,0.734,0.916,-4.822,3.418
0.395,0.548,0.732,1.099,-3.662,4.028
0.400,0.564,0.729,-1.404,-4.456,5.615
0.387,0.565,0.740,-2.686,-5.127,6.104
0.376,0.556,0.724,-0.366,-4.639,7.568
0.378,0.628,0.735,0.671,-5.127,7.507
0.385,0.658,0.745,-0.549,-5.554,6.592
0.389,0.621,0.758,-8.057,-5.005,6.042
0.019,1.262,2.116,163.635,-150.330,58.167
0.089,1.370,2.290,153.687,-101.929,17.395
0.222,1.802,2.579,106.201,-69.641,-2.319
0.211,1.968,2.724,-16.907,18.555,-65.918
0.022,1.814,2.783,-58.472,64.575,-115.234
-0.173,1.367,2.578,-86.670,135.437,-199.280
-0.471,0.636,1.982,-111.633,151.306,-218.689
-0.531,0.511,1.928,-169.312,156.860,-268.005
-0.559,0.146,1.936,-166.626,171.936,-298.279
-0.576,-0.060,1.704,-119.690,234.375,-309.570
-0.549,-0.315,0.999,-96.497,261.658,-285.339
-0.451,-0.338,0.769,-84.106,291.138,-208.435
-0.256,-0.008,0.847,-86.853,300.537,-175.842
-0.245,-0.001,0.368,-25.024,328.979,-155.579
-0.211,-0.125,-0.079,-1.709,311.462,-128.052
-0.072,-0.202,-0.531,-38.269,275.635,-105.957
0.040,-0.123,-0.390,-79.163,232.910,-86.243
0.191,0.243,-0.085,-73.730,168.884,-68.298
0.223,0.318,-0.203,-35.767,150.818,-72.876
0.246,0.267,-0.328,-24.414,106.567,-72.998
0.270,0.112,-0.458,-36.316,79.895,-64.026
0.296,0.053,-0.461,-29.297,25.696,-51.392
0.309,0.164,-0.361,-24.353,-1.831,-49.011
0.299,0.240,-0.320,-29.785,-42.542,-46.326
0.363,0.057,-0.248,-41.138,-48.340,-38.269
0.382,-0.016,-0.250,-64.453,-44.861,-10.315
0.319,0.084,-0.406,-68.298,-48.645,2.136
0.253,0.177,-0.518,-56.458,-88.989,12.695
0.127,0.228,-0.650,-48.218,-123.596,15.442
0.073,0.273,-0.577,-49.011,-198.303,22.461
0.104,0.143,-0.069,-46.692,-223.694,23.254
0.113,0.013,0.117,6.836,-245.361,22.400
-0.021,0.030,0.071,41.565,-258.118,22.522
-0.110,0.139,0.055,40.405,-306.458,25.146
-0.075,0.350,0.714,7.690,-323.730,31.677
0.005,0.387,1.108,-17.639,-318.604,40.222
0.136,0.452,1.355,-16.418,-257.385,46.631
0.175,0.478,1.409,-7.568,-228.882,38.940
0.223,0.476,1.525,-14.771,-184.937,22.583
0.280,0.453,1.640,-16.724,-162.659,18.433
0.295,0.438,1.588,7.263,-129.761,16.418
0.362,0.527,1.519,17.456,-120.361,13.611
0.390,0.596,1.586,25.452,-98.572,3.235
0.426,0.454,1.577,27.771,-83.679,1.038
0.425,0.444,1.541,28.381,-68.848,-5.920
0.434,0.523,1.698,29.785,-65.430,-16.235
0.430,0.488,1.745,23.560,-40.283,-35.645
0.429,0.333,1.677,20.447,-23.376,-39.734
0.442,0.296,1.638,29.053,-1.526,-46.021
0.434,0.376,1.630,29.297,3.662,-49.194
0.436,0.415,1.677,22.522,10.010,-51.575
0.433,0.380,1.669,17.212,36.255,-57.312
0.417,0.111,1.462,15.137,50.110,-58.960
0.411,0.045,1.460,2.136,67.810,-50.781
0.404,0.050,1.460,12.634,76.965,-48.401
0.398,-0.043,1.374,27.832,87.280,-42.664
0.401,-0.247,1.335,22.034,87.646,-32.593
0.393,-0.329,1.341,22.583,96.497,-8.911
0.385,-0.524,1.357,29.297,106.201,3.662
0.381,-0.667,1.392,43.579,135.620,37.170
0.269,-0.958,1.215,51.025,152.649,59.570
0.181,-0.992,1.000,57.373,163.513,104.919
0.073,-0.931,0.649,49.988,152.466,123.291
0.053,-0.945,0.624,37.415,121.155,163.269
0.017,-1.104,0.610,51.697,112.610,192.322
-0.059,-1.031,0.544,99.609,104.492,271.729
-0.266,-0.292,0.362,119.385,95.459,310.730
-0.310,0.191,0.379,114.258,67.627,354.370
-0.244,1.447,0.763,76.172,60.425,354.492
-0.145,2.148,0.871,-43.579,74.219,288.574
0.127,2.699,0.880,-98.267,83.435,222.900
0.267,2.354,0.915,-114.014,95.764,106.079
0.323,1.726,0.614,-60.730,95.703,64.453
0.294,1.608,0.383,38.513,64.636,0.000
0.279,1.461,0.258,47.363,41.199,-21.851
0.304,1.326,0.374,32.349,11.047,-51.025
0.342,0.836,0.448,33.813,7.019,-59.143
0.350,0.604,0.425,43.640,-1.221,-57.800
0.377,0.357,0.506,42.542,-7.507,-49.805
0.393,0.328,0.612,30.518,-14.893,-27.954
0.413,0.273,0.718,29.175,-12.878,-19.775
0.420,0.263,0.689,20.813,-8.911,-4.272
0.447,0.285,0.716,6.348,-9.949,4.700
